timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
151006203,0.5861527,0.027247224,0.031035349,0.80914736,-0.02251421,0.6080621,9.744602,-3.683172,-12.148086,-2.8287754,0
151039537,0.5868196,0.029525109,0.02733118,0.8087177,0.035558052,0.64288443,9.820382,-5.675211,-14.384039,-1.7278643,0
151072871,0.5876192,0.031809535,0.023600714,0.8081679,0.28573507,0.48680627,9.512789,-5.732315,-14.47828,-2.3331134,0
151106205,0.5886304,0.033323657,0.02008753,0.8074653,0.43152526,0.6179851,9.667887,-6.6905427,-11.925172,-3.3169692,0
151139539,0.58969766,0.03447753,0.015283465,0.8067432,0.37506163,0.59170765,9.682939,-11.009616,-13.536244,-3.3968995,0
151172873,0.59076047,0.036607843,0.012183851,0.8059241,0.39819196,0.4348711,9.232453,-4.2963314,-12.796922,-3.733401,0
151206207,0.5920539,0.038553447,0.010736031,0.8049041,0.52891773,0.557026,9.550277,-0.114681035,-8.960982,-4.997692,0
151239541,0.59341043,0.039696705,0.008028089,0.80388045,0.5754285,0.5317307,9.706958,-5.2460227,-9.302955,-5.0477986,0
151272875,0.5949462,0.040631037,0.004608828,0.8027247,0.5726208,0.40014714,9.518598,-7.6594586,-10.19504,-5.7253113,0
151306209,0.59649974,0.04211726,0.0027668308,0.80150276,0.684594,0.27539277,9.362703,-2.1763659,-8.497666,-6.1198697,0
151339543,0.5978651,0.043355063,0.0018516678,0.8004215,0.75702864,0.41341308,9.638821,-0.10266859,-5.8831325,-5.4499383,0
151372877,0.59944826,0.044262864,-0.00059673656,0.79918855,0.7576724,0.38382554,9.849891,-5.032354,-8.143937,-6.1385293,0
151406211,0.601149,0.045352876,-0.0033757153,0.7978419,0.8144458,0.37502703,9.752407,-5.58175,-9.338289,-6.647401,0
151439545,0.602939,0.046391178,-0.005529436,0.79641813,0.9389146,0.33136103,9.699585,-3.989159,-7.909119,-7.1515203,0
151472879,0.60471153,0.047346808,-0.0073962617,0.7950017,0.8280664,0.33687636,9.751207,-3.3722503,-7.0797334,-7.1358376,0
151506213,0.60649073,0.04878202,-0.00981656,0.7935321,0.8409089,0.33563763,9.814178,-3.8901365,-9.547892,-7.187829,0
151539547,0.608342,0.050283216,-0.012221696,0.7919862,1.0343287,0.41122738,9.693544,-3.7266371,-9.703413,-7.5490212,0
151572881,0.61021066,0.0516211,-0.014314377,0.7904261,1.0136057,0.4633525,9.689673,-3.2277892,-8.601422,-7.683794,0
151606215,0.6118958,0.053082366,-0.016197793,0.7889888,0.9828764,0.35466483,9.637759,-2.3678596,-8.48157,-6.976905,0
151639549,0.61358356,0.053886857,-0.018404972,0.7875739,1.0001624,0.45997992,9.727469,-4.630393,-7.376368,-6.844582,0
151672883,0.6152183,0.05551406,-0.021321334,0.78611076,1.1748035,0.36254302,9.702239,-4.8144183,-11.111637,-6.7282934,0
151706217,0.61686593,0.056848455,-0.024037443,0.78464454,1.3505782,0.37137443,9.504355,-4.9014373,-9.890821,-6.7961993,0
151739551,0.6186778,0.05722467,-0.026238196,0.7831187,1.2893538,0.17697208,9.561154,-5.5870614,-6.2036366,-7.397223,0
151772885,0.62029684,0.05832395,-0.028492916,0.7816766,1.3116193,0.22729391,9.693231,-4.149438,-8.26132,-6.7567,0
151806219,0.62184083,0.05937206,-0.031054817,0.78027207,1.3683758,0.17896417,9.668221,-5.068353,-8.774666,-6.4139314,0
151839553,0.62339354,0.060764264,-0.032591727,0.7788622,1.447693,0.10851202,9.490254,-1.5863634,-7.5019846,-6.6973276,0
151872887,0.6250218,0.062249012,-0.033675622,0.7773923,1.5030463,0.2024024,9.664212,-0.1993119,-6.77647,-7.1376867,0
151906221,0.62661636,0.06361455,-0.03501263,0.7759377,1.4277574,0.18131363,9.638062,-1.1262113,-6.997124,-6.9522185,0
151939555,0.6282352,0.06514844,-0.03644199,0.77443415,1.4847975,0.19650063,9.549352,-1.0226719,-7.650974,-7.124177,0
151972889,0.6297121,0.06663553,-0.03775359,0.77304405,1.6075836,0.19868284,9.519416,-0.76737666,-7.260108,-6.5269246,0
152006223,0.6310714,0.06750227,-0.03908888,0.771793,1.6133405,0.22886838,9.622125,-2.1320484,-5.6411457,-5.833074,0
152039557,0.6326259,0.06839051,-0.041226383,0.7703297,1.5899507,0.21963692,9.640478,-4.2917604,-7.4577327,-6.633783,0
152072891,0.6342798,0.06941458,-0.043019522,0.7687784,1.6340748,0.22754987,9.583031,-3.1244214,-7.073316,-7.1923456,0
152106225,0.63606673,0.06961313,-0.044958316,0.7671715,1.6973238,0.13916157,9.684457,-5.3535686,-5.2001095,-7.51374,0
152139559,0.637532,0.070137456,-0.047321096,0.76576406,1.6755698,0.10290153,9.749686,-5.653008,-6.986138,-6.1798806,0
152172893,0.6390238,0.070998475,-0.049537193,0.7642997,1.7844161,0.03787934,9.648966,-4.5448785,-7.5592103,-6.4650083,0
152206227,0.6406979,0.07167408,-0.051378988,0.7627118,1.8655381,0.011390538,9.643022,-4.0343328,-6.244923,-7.277648,0
152239561,0.64257824,0.07212632,-0.053269297,0.7609559,1.8667852,-0.06535426,9.713631,-4.734061,-5.7663703,-8.138706,0
152272895,0.6448042,0.07303452,-0.054604433,0.7588889,1.8977473,-0.12860034,9.711144,-2.4133103,-5.743102,-9.948268,0
152306229,0.646889,0.07456836,-0.055794887,0.7568761,1.8966793,-0.052941248,9.725309,-0.5998762,-7.063804,-9.612318,0
152339563,0.64926213,0.07631614,-0.057048935,0.7545727,1.966231,-0.02152635,9.570972,-0.41750723,-7.778065,-11.032697,0
152372897,0.651756,0.077001296,-0.058363788,0.75224906,1.9797846,0.100995004,9.702754,-2.9831946,-5.1346726,-11.168161,0
152406231,0.654083,0.07809934,-0.060758483,0.7499228,1.8960338,0.021200914,9.760148,-4.809675,-8.655176,-10.542275,0
152439565,0.65626436,0.080003895,-0.0626469,0.7476575,2.1283758,0.1490753,9.447379,-1.6398705,-9.609297,-10.334613,0
152472899,0.6584579,0.08165368,-0.064413615,0.74539715,2.1873984,0.17287868,9.606005,-1.9119996,-8.67053,-10.343242,0
152506233,0.6606541,0.083597355,-0.066854805,0.74301964,2.2016306,0.08030626,9.555353,-3.007882,-10.978908,-10.49802,0
152539567,0.66301775,0.08536971,-0.06885687,0.74052554,2.3012712,0.17892751,9.431548,-2.3549542,-9.534986,-11.283391,0
152572901,0.66544616,0.08695685,-0.07103661,0.7379524,2.3463047,0.10047638,9.493051,-3.274786,-9.471234,-11.540998,0
152606235,0.66750187,0.08948743,-0.07302243,0.7355957,2.2781394,-0.024985949,9.388913,-0.46283588,-11.443723,-10.393253,0
152639569,0.6695513,0.09183784,-0.074493505,0.73329234,2.4210036,0.074979305,9.422765,0.4405364,-9.789488,-10.369023,0
152672903,0.6716792,0.094322614,-0.076162264,0.73085546,2.4705377,0.044145387,9.424696,0.19035742,-10.60147,-10.849958,0
152706237,0.67409354,0.096218444,-0.077885285,0.72819924,2.6023426,0.16397986,9.453519,-1.4586416,-9.239274,-11.909118,0
152739571,0.67663264,0.09729068,-0.07980541,0.7254887,2.512153,0.025476655,9.421904,-3.920413,-7.6143904,-12.066216,0
152772905,0.67903686,0.09869941,-0.081435755,0.7228664,2.5348763,0.070374265,9.305862,-2.3449006,-7.7851624,-11.712831,0
152806239,0.68141484,0.10026326,-0.083496615,0.72017336,2.605168,0.09556381,9.385128,-3.065101,-9.205075,-11.711855,0
152839573,0.6838883,0.10209568,-0.0858619,0.7172873,2.722594,0.11925696,9.197476,-3.279654,-10.619608,-12.37488,0
152872907,0.68656594,0.10352581,-0.087491,0.71432155,2.840131,0.15622438,9.126773,-2.510226,-7.8592463,-13.211659,0
152906241,0.68918157,0.10504126,-0.08883263,0.71141,2.8387818,0.1560719,9.094955,-1.5697755,-7.3833528,-13.066215,0
152939575,0.69188654,0.10578951,-0.089958444,0.7085262,2.8471773,0.16911758,9.120948,-2.8885763,-4.953324,-13.0682955,0
152972909,0.69464284,0.10605283,-0.09140617,0.7055984,2.8238285,0.19135971,9.294379,-4.8630395,-4.533807,-13.035808,0
153006243,0.6973903,0.10664699,-0.092912726,0.70259553,2.809054,0.22046416,9.118704,-4.240714,-5.50507,-13.279977,0
153039577,0.69983006,0.10723133,-0.09334818,0.7000182,2.8144817,0.17014739,9.147308,-1.433917,-2.853574,-11.910172,0
153072911,0.70226777,0.10788316,-0.09433854,0.6973388,2.7870803,0.13496311,9.225487,-2.6415915,-4.388112,-11.970546,0
153106245,0.7047374,0.108318135,-0.095844604,0.6945691,2.9059517,0.069920324,9.129261,-4.4434366,-5.1357884,-12.003479,0
153139579,0.7073654,0.10856957,-0.09639394,0.6917769,2.9280674,-0.00061803544,8.978062,-2.6693876,-2.3322406,-12.732437,0
153172913,0.7100044,0.10939403,-0.09598597,0.68899447,2.978411,0.15362978,9.084892,1.000886,-1.3557605,-13.281518,0
153206247,0.7127681,0.109853104,-0.095451586,0.6861363,2.9852142,0.09004266,9.233118,0.33428183,-0.16486938,-13.692124,0
153239581,0.71563387,0.10990601,-0.095611356,0.68311614,2.9161465,0.17989548,9.319897,-2.3887813,-0.93264407,-13.932629,0
153272915,0.71862483,0.10925529,-0.09650641,0.67994726,2.9608185,0.16212627,9.438787,-5.9445806,-1.1032451,-14.086136,0
153306249,0.72176456,0.10820778,-0.09800502,0.6765663,2.8273973,0.23448373,9.4220085,-8.460921,-1.6965153,-14.594656,0
153339583,0.72484225,0.10765882,-0.10007568,0.67305154,2.998609,0.19990818,9.476329,-8.580694,-4.347313,-14.742135,0
153372917,0.72745895,0.10785765,-0.10205724,0.6698915,3.010937,0.19225009,9.1670685,-6.2203093,-5.8814516,-13.08225,0
153406251,0.73020333,0.108146526,-0.10259117,0.66677034,3.1639237,0.32443288,9.189864,-2.7005024,-2.4061027,-13.853034,0
153439585,0.73277307,0.10805458,-0.10249547,0.663975,3.0008862,0.17855333,9.404787,-2.0396657,0.11071435,-12.738499,0
153472919,0.7356526,0.108422704,-0.103524454,0.6605623,3.0380366,0.19581509,9.44558,-3.7827082,-3.8924656,-14.748286,0
153506253,0.7384432,0.10992441,-0.10544487,0.6568864,2.9873087,0.08123232,9.24932,-3.001873,-8.850117,-15.282989,0
153539587,0.74120414,0.11128014,-0.106303245,0.65340114,2.9718747,0.07452979,9.163834,-0.8926698,-5.76284,-15.080831,0
153572921,0.7441796,0.11194361,-0.106988244,0.64978385,3.0777018,0.1505101,9.216012,-2.394963,-3.7379124,-15.708259,0
153606255,0.74742633,0.11169732,-0.10771829,0.64596784,3.1633658,0.1994102,9.111143,-5.0011506,-1.7963095,-16.473145,0
153639589,0.75068843,0.10973043,-0.10819233,0.64243346,3.055489,0.121927775,9.144979,-8.755804,2.7989588,-15.2429285,0
153672923,0.75372547,0.108780965,-0.10870616,0.63894266,2.9889657,0.029768307,9.123824,-6.1131973,0.38250464,-14.991147,0
153706257,0.7566614,0.10820967,-0.10874396,0.63555413,3.1009889,0.12750944,9.057163,-4.009246,0.78670627,-14.82124,0
153739591,0.7595818,0.10793553,-0.10841452,0.63216436,3.0933218,0.055026095,9.0211735,-2.4286103,1.0893598,-15.039955,0
153772925,0.7625869,0.107455015,-0.107898325,0.6287072,3.119943,0.21906823,9.168216,-2.6161284,2.0351374,-15.388898,0
153806259,0.76566935,0.10639602,-0.10751516,0.62519675,3.101874,0.2857024,9.27144,-4.471975,2.948113,-15.436788,0
153839593,0.7685595,0.105107576,-0.10784996,0.6218015,2.9892,0.369627,9.519402,-6.5106564,1.5239193,-14.375954,0
153872927,0.77140015,0.103457816,-0.108999796,0.6183506,2.933729,0.38849428,9.557327,-9.213885,0.101429895,-13.988393,0
153906261,0.7738633,0.10240494,-0.11021434,0.6152249,3.1488252,0.39640796,9.448906,-7.5184965,-1.3662368,-12.527306,0
153939595,0.77611053,0.10122272,-0.11200986,0.6122584,3.0698717,0.3392387,9.665281,-8.961622,-2.6633382,-11.399574,0
153972929,0.77797264,0.10057492,-0.11466171,0.6095048,3.032291,0.116787255,9.518272,-9.125712,-6.1487,-9.929397,0
154006263,0.7794877,0.10094036,-0.11672581,0.60711193,3.0362382,-0.0053300504,9.417297,-4.920286,-6.712705,-8.837891,0
154039597,0.7807125,0.1023524,-0.11908417,0.6048397,3.0702422,0.10506455,9.362225,-2.5792177,-9.761483,-8.225544,0
154072931,0.78182757,0.104454845,-0.12151011,0.6025531,3.1631002,0.025337452,9.222421,-0.8325944,-11.4291115,-8.293129,0
154106265,0.7827874,0.1070204,-0.124329336,0.60027736,3.3137243,0.20315047,9.288465,-0.340983,-13.506007,-7.994513,0
154139599,0.7834805,0.108757906,-0.12683882,0.5985332,3.3163497,0.1253358,8.989421,-1.6081929,-10.880427,-5.7773542,0
154172933,0.7857313,0.1093298,-0.12856346,0.595101,3.2218125,-0.042214036,8.855115,-4.445847,-6.318897,-13.3099575,0
154206267,0.78711075,0.10984485,-0.13118838,0.59260494,3.3363526,0.1030095,8.882486,-5.7004533,-8.666981,-8.636034,0
154239601,0.788286,0.1092189,-0.13394184,0.5905387,3.5347137,0.3653289,8.947016,-8.779682,-6.618984,-6.4946594,0
154272935,0.7896491,0.10733591,-0.13663723,0.5884418,3.5180604,0.21211565,8.932642,-12.1619425,-3.8305242,-6.408251,0
154306269,0.7909149,0.10561024,-0.13743769,0.5868653,3.631141,0.06138637,8.894732,-7.6245704,1.1445594,-5.574444,0
154339603,0.7923938,0.103810064,-0.13702764,0.58528537,3.2974498,-0.12580676,9.00039,-5.464349,4.6893616,-6.419281,0
154372937,0.79418343,0.1023095,-0.13573247,0.58342296,3.320239,0.024333049,8.912339,-3.108023,6.5414014,-8.268318,0
154406271,0.79643875,0.10065696,-0.13408774,0.5810112,3.5201473,0.08172521,9.126444,-3.2446766,7.8262734,-10.75667,0
154439605,0.79904944,0.098698996,-0.13369666,0.5778441,3.3989325,0.008159118,9.277687,-7.057078,4.908828,-12.960211,0
154472939,0.8019971,0.096203275,-0.13376251,0.5741544,3.3364494,0.030611733,9.277833,-9.798543,4.6996927,-14.664217,0
154506273,0.80525804,0.0945715,-0.13310571,0.5699989,3.2963705,0.033473928,9.150825,-6.3095345,4.9773436,-17.202114,0
154539607,0.80823004,0.09540948,-0.13128376,0.5660617,3.2180383,-0.030922597,9.208249,3.0017357,3.302795,-17.543121,0
154572941,0.81141955,0.096605405,-0.12985982,0.561607,3.276781,0.15632506,9.345359,2.91566,1.4281881,-19.435299,0
154606275,0.8147988,0.097823225,-0.1286081,0.55677074,3.2781663,0.07547799,9.060439,2.4079573,0.8637775,-20.820185,0
154639609,0.8185076,0.10055648,-0.12742612,0.55108666,3.2051232,0.16835429,9.210526,6.032015,-2.3701375,-24.474417,0
154672943,0.82642347,0.10891588,-0.12341001,0.53845334,3.4251957,-0.45037302,9.022604,22.732632,-5.6129127,-55.44603,0
154706277,0.8343078,0.11262447,-0.12071773,0.5259976,3.2663398,1.1986262,8.956245,7.160092,-0.7073866,-52.41052,0
154739611,0.83805996,0.11229525,-0.12027149,0.5201734,3.1878412,0.6093221,9.126266,-4.143028,1.0050406,-23.378075,0
154772945,0.8406179,0.112188056,-0.120293975,0.51604736,3.1937888,0.5795859,9.391645,-3.1791563,-0.58147454,-16.260315,0
154806279,0.8423036,0.11111262,-0.121745326,0.513183,3.2736347,0.56676096,9.368317,-7.6541553,-2.8691285,-10.117065,0
154839613,0.8440931,0.10935856,-0.1232901,0.51024264,3.2409668,0.56340194,9.346838,-9.853932,-1.9276818,-10.197944,0
154872947,0.8453812,0.107146814,-0.12525792,0.5080953,3.3595784,0.60505027,9.165898,-11.400253,-2.2670689,-6.6647034,0
154906281,0.84756804,0.10566865,-0.12582305,0.5046103,3.1375916,0.2581994,9.034292,-7.724917,0.4248616,-12.952166,0
154939615,0.850805,0.105856225,-0.12334696,0.49971095,3.3039637,0.24689575,8.824044,1.4146532,6.3365507,-20.71866,0
154972949,0.85437596,0.1084688,-0.11930269,0.49400744,3.260362,0.43356565,9.123102,10.743108,6.6098824,-25.242256,0
155006283,0.85769594,0.109856695,-0.1167064,0.48853764,3.2916317,0.50749403,9.39662,4.878052,4.4226737,-23.087914,0
155039617,0.86085236,0.10842661,-0.1147277,0.48375058,3.137605,0.70959127,9.2351,-4.130208,7.528123,-19.435076,0
155072951,0.8648303,0.10557339,-0.11397228,0.47742364,3.1239388,0.6715391,9.378702,-11.291531,6.025468,-24.342012,0
155106285,0.86917436,0.1033851,-0.114102125,0.469924,2.90308,0.624909,9.260102,-11.360267,2.020507,-28.366941,0
155139619,0.8730162,0.10184608,-0.11298147,0.4633631,2.9571645,0.80018246,9.1074095,-6.854476,4.842677,-25.449152,0
155172953,0.8761229,0.1007203,-0.11154383,0.45806354,2.992832,0.84599435,9.3543215,-4.3662453,5.2921605,-20.766272,0
155206287,0.87813914,0.100190274,-0.110183194,0.4546356,2.953219,0.90185314,9.313501,-1.6025271,4.351735,-13.615962,0
155239621,0.8799368,0.100289054,-0.10830209,0.4515796,2.8469126,0.7077789,9.225869,1.3225183,4.985483,-12.570924,0
155272955,0.8817002,0.10004335,-0.10722117,0.44844157,2.8171854,0.9133934,9.507772,-0.98084044,3.057795,-12.36281,0
155306289,0.8829832,0.098886944,-0.10739921,0.44612527,2.9205983,0.80750996,9.403943,-5.216815,0.7501618,-8.364652,0
155339623,0.88442314,0.09764247,-0.10655181,0.4437437,2.8320286,0.7944245,9.404112,-3.9890435,4.0341763,-9.119916,0
155372957,0.8857771,0.09569877,-0.10625992,0.4415309,2.82157,0.85041887,9.516639,-6.872642,3.4365418,-8.033168,0
155406291,0.88676476,0.094210334,-0.1065462,0.4397961,2.729694,0.60281503,9.520423,-6.0694933,1.0076144,-5.998264,0
155439625,0.8876754,0.093996204,-0.10671782,0.43795964,2.7210736,0.53422517,9.466986,-2.0201328,-0.6323012,-6.6937685,0
155472959,0.8885696,0.0941557,-0.106859304,0.43607333,2.7849135,0.644667,9.394179,-0.84421444,-1.1259928,-6.9664416,0
155506293,0.8894968,0.09381206,-0.10734827,0.43413275,2.8313153,0.5855544,9.36164,-2.9310937,-1.4388263,-6.885351,0
155539627,0.8902111,0.09360678,-0.107950956,0.43256077,2.8989553,0.6340279,9.259632,-2.4705446,-1.9511827,-5.4546814,0
155572961,0.8910651,0.093194574,-0.108212,0.43082216,2.8144789,0.5449944,9.26339,-2.7007458,-0.5978072,-6.2063136,0
155606295,0.892168,0.09256509,-0.10818892,0.42867625,2.8271117,0.7141179,9.357392,-3.174358,0.5569007,-7.8331265,0
155639629,0.8931333,0.0911689,-0.10871879,0.42682713,2.764014,0.6667208,9.454344,-6.18708,0.03458678,-6.2596726,0
155672963,0.89406806,0.09040365,-0.10920605,0.42490435,2.704801,0.7042561,9.420713,-4.205001,-0.7960434,-6.690907,0
155706297,0.89485866,0.090387724,-0.10988285,0.42306527,2.7952716,0.7166115,9.598554,-2.103163,-2.502811,-6.445358,0
155739631,0.895616,0.09080711,-0.11036155,0.42124397,2.8344452,0.67748165,9.412869,-0.45922318,-2.534538,-6.569117,0
155772965,0.896524,0.091213554,-0.11035428,0.41922185,2.874004,0.68161815,9.476784,0.08133638,-1.0245919,-7.553229,0
155806299,0.89715797,0.09156119,-0.111292504,0.41753834,2.8147604,0.6760191,9.463926,-1.2482293,-3.8515186,-5.797912,0
155839633,0.8978273,0.0917472,-0.11170837,0.4159444,2.8014863,0.5400805,9.1639185,-0.97279644,-1.9669093,-5.674843,0
155872967,0.89847493,0.09226579,-0.111324444,0.41453215,2.794416,0.6243831,9.142705,1.2765918,0.075439036,-5.4639783,0
155906301,0.8990264,0.0924651,-0.111318454,0.41329178,2.8304572,0.6889688,9.180137,-0.15131347,-0.61888623,-4.555489,0
155939635,0.8996951,0.09265943,-0.11140213,0.41176784,2.8009205,0.63559604,9.046672,-0.4388994,-0.9335001,-5.5688496,0
155972969,0.90033275,0.09273452,-0.111118846,0.41043147,2.8622272,0.7366158,9.107608,-0.20597099,0.4191872,-5.017241,0
156006303,0.9009371,0.09245215,-0.11099875,0.4091996,2.8630593,0.7661503,9.173446,-1.4923052,0.44065702,-4.4592805,0
156039637,0.90138125,0.09218637,-0.11068417,0.4083656,2.8860343,0.77706337,9.23455,-0.9655412,1.0865004,-3.071584,0
156072971,0.9018251,0.09174765,-0.10989074,0.4076985,2.848737,0.79360396,9.368272,-0.7661016,2.8671405,-2.6414576,0
156106305,0.9021984,0.09161169,-0.109597124,0.4069815,2.7097356,0.60814303,9.388131,-0.524657,0.850934,-2.6543024,0
156139639,0.902521,0.092367426,-0.10879451,0.40631014,2.8560374,0.7734636,9.355302,2.9885516,1.1761388,-2.9397435,0
156172973,0.9027266,0.09250903,-0.10869866,0.40584686,2.8408673,0.8988575,9.689876,0.210117,-0.1359138,-1.6777921,0
156206307,0.902759,0.09273823,-0.10886908,0.40567636,2.8118765,0.7687649,9.428268,0.27416795,-1.0566071,-0.4760953,0
156239641,0.9027134,0.09362551,-0.10821814,0.40574813,2.8343961,0.76486737,9.380592,3.5782833,0.62316024,-0.12426001,0
156272975,0.9026595,0.09435852,-0.10775674,0.405821,2.8404667,0.81641495,9.486679,2.8390818,0.24768446,0.008199267,0
156306309,0.90249664,0.09524953,-0.107350975,0.4060829,2.8025463,0.7787448,9.316231,3.3573358,-0.12417679,0.7034497,0
156339643,0.9022665,0.09660636,-0.106959864,0.40637663,2.7134635,0.76740664,9.359489,4.815781,-0.8345836,0.72257614,0
156372977,0.90206206,0.097270764,-0.10680418,0.40671295,2.8113074,0.751041,9.324676,2.3494627,-0.57472986,1.1563528,0
156406311,0.90199745,0.09717111,-0.10653606,0.40695012,2.7797399,0.7198374,9.300255,0.05617826,0.8606412,0.8921448,0
156439645,0.90200394,0.09678814,-0.10661338,0.40700695,2.7377765,0.7005431,9.36105,-1.385314,0.15390351,0.48376304,0
156472979,0.90188545,0.09717814,-0.10673893,0.40714356,2.830477,0.6721982,9.134907,1.0316187,-1.0920998,0.6976034,0
156506313,0.9018362,0.09738779,-0.106379695,0.4072967,2.811799,0.6934989,9.263418,1.130727,0.69383204,0.5274391,0
156539647,0.90180176,0.09756258,-0.106285855,0.40735558,2.7209713,0.7168558,9.377561,0.6315324,-0.10009443,0.39011347,0
156572981,0.90179545,0.09777221,-0.106286354,0.4073193,2.7756763,0.7094534,9.372043,0.5235332,-0.47938013,-0.11498182,0
156606315,0.9017858,0.09794813,-0.106255524,0.40730628,2.8016202,0.7204562,9.38164,0.4329475,-0.34399137,-0.22890072,0
156639649,0.901759,0.098219246,-0.10614403,0.40732944,2.7835736,0.7639422,9.369188,0.85522413,-0.22430323,-0.18948275,0
156672983,0.9017772,0.098000474,-0.10622004,0.40732187,2.8327758,0.75565094,9.495727,-1.06869,-0.15704426,-0.6399077,0
156706317,0.9017303,0.09793376,-0.106485985,0.40737244,2.7724361,0.8063069,9.506964,-0.74267226,-0.93592656,-0.02607373,0
